type,id_label,global_id,track_id,camera,x,y,size,category,special_type,timestamp_s,snapshot_num
person,G:1,1,1,Gate A,89,278,,,,16.7,3
person,G:3,3,3,Gate A,108,269,,,,16.7,3
person,G:1,1,1,Security,90,278,,,,16.7,3
person,G:3,3,3,Security,108,269,,,,16.7,3
person,G:1,1,1,Arrivals Hall,90,278,,,,16.7,3
person,G:3,3,3,Arrivals Hall,109,269,,,,16.7,3
person,G:1,1,1,Departures,90,278,,,,16.7,3
person,G:3,3,3,Departures,109,269,,,,16.7,3
